BSP,RaceId,Date,Names
6.24,387,2016-01-05,Prideofouralley
5.09,387,2016-01-05,Zenas Bobby
8.73,388,2016-01-05,Ilewin Foryou
5.96,388,2016-01-05,Millbank Alice
4.3,388,2016-01-05,Big Dooey
3.9,388,2016-01-05,Samba Smile
7.0,388,2016-01-05,Skiproe Delight
10.64,388,2016-01-05,Dans Aunt
6.2,389,2016-01-05,Blade Runner
4.4,389,2016-01-05,Young Pumba
6.15,389,2016-01-05,Sharp Focus
8.66,389,2016-01-05,Good Fifi
6.2,389,2016-01-05,Gloreen Penny
6.2,389,2016-01-05,Volcanic Matt
12.0,390,2016-02-05,Reagrove Rubik
6.8,390,2016-02-05,Boots Of Pride
10.5,390,2016-02-05,Farran Major
3.27,390,2016-02-05,Finalee
6.2,390,2016-02-05,Westmead Ellie
4.75,390,2016-02-05,Poormans Pride
6.6,391,2016-02-05,Suirview June
3.88,391,2016-02-05,Peteles Gem
4.9,391,2016-02-05,Tommys Laughter
10.87,391,2016-02-05,Ultimate Bundle (RES)
6.03,391,2016-02-05,Darcys Boy
8.8,391,2016-02-05,Run Ginger Run
17.47,392,2016-02-05,Bers Hope
14.8,392,2016-02-05,Oghill Sarah
7.0,392,2016-02-05,Mineola Maximus
9.06,392,2016-02-05,Hollyoak Nikita
5.93,392,2016-02-05,Read My Lips
2.17,392,2016-02-05,Black Selection
8.06,393,2016-02-05,Old Father Time
20.0,393,2016-02-05,Droopys Maria
4.0,393,2016-02-05,Painted Craft
6.05,393,2016-02-05,Derrew Pixie
4.64,393,2016-02-05,Butterbridge Lil
5.22,393,2016-02-05,Lordsbury Dolly
18.92,394,2016-02-05,Swift Sinead
3.65,394,2016-02-05,Sporting Enda
6.18,394,2016-02-05,Trapstyle Solar
7.4,394,2016-02-05,Black Fusion
5.4,394,2016-02-05,Dream Of Minnie
5.03,394,2016-02-05,Shanbally Swift
2.89,395,2016-02-05,Delysia
19.5,395,2016-02-05,Tagalong Nadal
8.1,395,2016-02-05,Rathbeg Belle
10.58,395,2016-02-05,Castlehill Rory
5.9,395,2016-02-05,Trapstyle Blue
4.54,395,2016-02-05,Chubbys Gooch
7.0,396,2015-01-06,Goldmine Maestro
3.35,396,2015-01-06,Poormans Model
5.15,396,2015-01-06,Drumcrow Ruby
12.14,396,2015-01-06,Liss Von
6.92,396,2015-01-06,Gortkelly Dawn
6.6,396,2015-01-06,Clash Tenor
4.3,397,2015-01-06,Deran Jet
4.02,397,2015-01-06,Caspers Gift
5.6,397,2015-01-06,Chuardaigh
6.4,397,2015-01-06,Tinas Jill
9.2,397,2015-01-06,Lazy Mick
14.5,397,2015-01-06,Pebbles Milly
6.6,398,2015-01-06,Shedidntseeit
7.38,398,2015-01-06,Derrane Panther
4.67,398,2015-01-06,Mullrook Lornie
8.2,398,2015-01-06,Express Koko
4.55,398,2015-01-06,Gentle Maeve
5.84,398,2015-01-06,Glenside Faith
7.6,399,2015-01-06,Amazing Josie
2.04,399,2015-01-06,Knock Vacation
10.23,399,2015-01-06,Lahana Golden
11.0,399,2015-01-06,Ballyshonin Ban
11.17,399,2015-01-06,Gentle Sadie
7.2,399,2015-01-06,Finalee
9.2,400,2015-01-06,Berrycool
20.0,400,2015-01-06,Blackrose Emma
3.18,400,2015-01-06,Jemmathesnake
6.67,400,2015-01-06,Newlawn Mandy
3.9,400,2015-01-06,Whistleandflute
7.56,400,2015-01-06,Acid Queen
24.0,401,2015-01-06,Unreal Deal
5.5,401,2015-01-06,Clongeel Sword
5.7,401,2015-01-06,Quivers Mac
4.71,401,2015-01-06,Monadreen Bond
7.2,401,2015-01-06,Longrange Ita
3.81,401,2015-01-06,Chadwell May
3.4,402,2015-01-06,Newlawn Gretta
13.0,402,2015-01-06,Triangle Heather
3.63,402,2015-01-06,Foxhill Black
15.0,402,2015-01-06,Hollyhill Tiger
6.0,402,2015-01-06,Good Snapper
8.06,402,2015-01-06,Suncroft Rosie
11.57,403,2015-01-06,Zenas Betty
15.0,403,2015-01-06,Cake Angel
4.76,403,2015-01-06,Shouragh Ace
7.52,403,2015-01-06,Pebbles Daisy
4.2,403,2015-01-06,Trapstyle Chloe
3.49,403,2015-01-06,Farran Bartoli
4.0,404,2015-01-06,Close Range
9.49,404,2015-01-06,Affane Soldier
7.4,404,2015-01-06,Unique Rock
27.0,404,2015-01-06,Blackrose Linda
4.7,404,2015-01-06,Good Fifi
3.7,404,2015-01-06,Wajas Speckle
6.26,405,2015-01-06,Mindurpeesncues
23.0,405,2015-01-06,Lissan Chubb
12.03,405,2015-01-06,Callaway Loft
3.15,405,2015-01-06,Northland Flyer
4.97,405,2015-01-06,Pennys Plate
5.0,405,2015-01-06,Miss Cool
6.0,406,2015-06-06,Chuckles Girl
3.15,406,2015-06-06,Knocknaboul Mary
7.64,406,2015-06-06,Frankies Promise
6.8,406,2015-06-06,Scarriff Bound
5.64,406,2015-06-06,Conals Cracker
13.12,406,2015-06-06,Code George
6.6,407,2015-06-06,Three Three
5.4,407,2015-06-06,Kiel Puma
4.39,407,2015-06-06,Monroe Henry
7.2,407,2015-06-06,Sallins Major
10.0,407,2015-06-06,Excel Growler
5.2,407,2015-06-06,Trumpers Gemma
8.2,408,2015-06-06,Catunda Dubh
10.0,408,2015-06-06,Quivers Dino
6.4,408,2015-06-06,Hello Navigator
5.67,408,2015-06-06,Bobbys Stan
3.03,408,2015-06-06,Crossfield Bolt
8.0,408,2015-06-06,Mild Tremor
6.76,409,2015-06-06,Timber Sea
8.6,409,2015-06-06,Stunning Jojo (RES)
19.5,409,2015-06-06,Yacht Spin
3.81,409,2015-06-06,Gentle Ryano
4.6,409,2015-06-06,Thiefintheshadow
4.9,409,2015-06-06,Any Number
9.8,410,2015-06-06,Whitby Boy
3.72,410,2015-06-06,Tied Memories
9.0,410,2015-06-06,Rock Fantasy
9.84,410,2015-06-06,Ashburn Pink
3.55,410,2015-06-06,Randar Beauty
7.0,410,2015-06-06,Good Snapper
15.0,411,2015-06-06,Calling Back
7.2,411,2015-06-06,Loud Voice
3.15,411,2015-06-06,Farran Major
7.8,411,2015-06-06,Gunner George
4.6,411,2015-06-06,Fawkham Boycie
7.0,411,2015-06-06,Ballyglen King
3.5,412,2015-06-06,Slowlane Harry
12.0,412,2015-06-06,Tonetta Form
8.2,412,2015-06-06,Miss Spectacular
8.0,412,2015-06-06,Bransa Mason
4.2,412,2015-06-06,Very Bold
7.0,412,2015-06-06,Zenas Crest
4.26,413,2015-06-06,Mercury Rita
4.4,413,2015-06-06,Spinalong
7.78,413,2015-06-06,Midori
17.57,413,2015-06-06,Goes Broke
6.88,413,2015-06-06,Farran Droopy
4.7,413,2015-06-06,Denwill Diamond
7.4,414,2015-06-06,Severn Ace
4.5,414,2015-06-06,Ballycannon Ruby
11.0,414,2015-06-06,Inishowen Impact
6.82,414,2015-06-06,Glenside Brooke
6.3,414,2015-06-06,Lahana Golden
4.35,414,2015-06-06,Ten Trees
4.9,415,2015-06-06,Trapstyle Comet
7.0,415,2015-06-06,Lassydebite
15.0,415,2015-06-06,Monadreen Bond
2.56,415,2015-06-06,Triangle Heather
26.0,415,2015-06-06,Genestone Lass
6.26,415,2015-06-06,Noirs Dillon
17.5,416,2015-06-06,Acid Queen
4.07,416,2015-06-06,Townsend Rebel
5.03,416,2015-06-06,Blakefield Turbo
9.2,416,2015-06-06,Brown Bess
3.96,416,2015-06-06,Blackrosetorpedo
5.9,416,2015-06-06,Cake Angel
14.7,417,2015-06-06,Thousand Oaks
6.0,417,2015-06-06,Severly Damaged
5.7,417,2015-06-06,Teds Prince
6.8,417,2015-06-06,Village Blackie
5.0,417,2015-06-06,Rathbeg Belle
4.1,417,2015-06-06,Hi Her
9.71,418,2015-06-06,Ace Of Clubs
9.4,418,2015-06-06,Unreal Deal
7.33,418,2015-06-06,Shouragh Ace
12.0,418,2015-06-06,Denwill Beauty
3.28,418,2015-06-06,Continuous
3.7,418,2015-06-06,Clanard Turbo
3.8,419,2015-06-06,Read My Lips
18.16,419,2015-06-06,Chadwell May
23.0,419,2015-06-06,Uncle Eoins Rose
5.2,419,2015-06-06,Joys Bangers
4.5,419,2015-06-06,Newlawn Mandy
3.9,419,2015-06-06,Shoemakers Jack
5.83,420,2015-06-06,Quivers Cindy
6.05,420,2015-06-06,Glenside Sky
5.87,420,2015-06-06,Gortshanboy
5.2,420,2015-06-06,Near The Bowery
16.36,420,2015-06-06,Classy Blaze
5.96,420,2015-06-06,Besomi Hazel
4.1,421,2015-06-06,Mullrook Danaher
17.9,421,2015-06-06,Old Father Time
8.08,421,2015-06-06,Skip Free
5.24,421,2015-06-06,Droopys San Remo
4.2,421,2015-06-06,King Pat
7.27,421,2015-06-06,Boots Of Pride
8.45,422,2015-06-06,Abbeys Sandy
6.8,422,2015-06-06,Deadly Catch
5.29,422,2015-06-06,Lerrigs Finest
4.8,422,2015-06-06,Northland Mario
13.0,422,2015-06-06,Calm Down Da
3.9,422,2015-06-06,Hollyhillcronody
23.0,423,2015-06-06,Galtee Mark
7.12,423,2015-06-06,Stepit Up Louie
5.02,423,2015-06-06,Snowdon Doll
6.8,423,2015-06-06,Indigo Joker
3.75,423,2015-06-06,Nippy Belle
5.08,423,2015-06-06,Clongeel Bud
11.0,424,2015-08-06,Canvas Dan
9.56,424,2015-08-06,Oilean Daktari
4.61,424,2015-08-06,Castlebride Judy
6.05,424,2015-08-06,Swift Breasley
5.7,424,2015-08-06,Try Plan Bee
3.84,424,2015-08-06,Tommys Diamond
6.6,425,2015-08-06,Code George
4.84,425,2015-08-06,Tinas Western
7.3,425,2015-08-06,Winnie Dubh
3.99,425,2015-08-06,Chuckles Girl
8.8,425,2015-08-06,Gortown Flash
6.8,425,2015-08-06,Jet Stream Rose
4.5,426,2015-08-06,Mountcashel Judy
4.0,426,2015-08-06,Sallins Major
6.64,426,2015-08-06,Boomtown Vic
9.49,426,2015-08-06,Gringos Maestro
12.0,426,2015-08-06,Glenside Sky
5.57,426,2015-08-06,Lordsbury Dolly
8.36,427,2015-08-06,Spinalong
7.2,427,2015-08-06,Milltown Molly
8.12,427,2015-08-06,Whitby Boy
6.0,427,2015-08-06,Lordsbury Hera
4.4,427,2015-08-06,Good Snapper
4.41,427,2015-08-06,Gaelo Gals
7.58,428,2015-08-06,Get On Kenzo
4.46,428,2015-08-06,Maggies Image
14.0,428,2015-08-06,Country Living
4.31,428,2015-08-06,Tied Memories
5.36,428,2015-08-06,Pennys Mountain
6.65,428,2015-08-06,Have Anice Day
5.46,429,2015-08-06,Bowline Fantasy
6.6,429,2015-08-06,Any Number
9.8,429,2015-08-06,Fairway Breeze
11.41,429,2015-08-06,Lils A Rascal
3.4,429,2015-08-06,Gentle Ryano
6.57,429,2015-08-06,Tenacious Ben
12.5,430,2015-08-06,Suirview Petal
6.8,430,2015-08-06,Zenas Emma
3.28,430,2015-08-06,Acid Queen
11.5,430,2015-08-06,Timber Mover
5.5,430,2015-08-06,Push Push Pixie
5.88,430,2015-08-06,Good Swap
5.12,431,2015-08-06,Blackrosetorpedo
5.9,431,2015-08-06,Malbay Roxy
8.6,431,2015-08-06,Mercury Donna
7.6,431,2015-08-06,Farran Bernado
3.47,431,2015-08-06,Northland Mario
9.2,431,2015-08-06,Berrycool
13.35,432,2015-08-06,Cashen Mischief
5.7,432,2015-08-06,Twist
5.3,432,2015-08-06,Dunbar Linda
4.04,432,2015-08-06,Anytimenow
6.6,432,2015-08-06,Calm Down Da
6.0,432,2015-08-06,Ultimate Bundle
6.2,433,2015-08-06,Swift Era
7.0,433,2015-08-06,Newlawn Victoria
4.4,433,2015-08-06,Zenas Bobby
3.87,433,2015-08-06,Shanbally Swift
8.58,433,2015-08-06,Brown Bess
11.47,433,2015-08-06,Miss Model
9.68,434,2015-08-06,Crossfield Thor
6.14,434,2015-08-06,Galtee Mark
6.8,434,2015-08-06,Ellens Choice
10.77,434,2015-08-06,Near The Bowery
3.95,434,2015-08-06,Tinas Claire
4.3,434,2015-08-06,Bobbys Blue
3.99,435,2015-10-06,Zenas Emma
3.5,435,2015-10-06,Shouragh Ace
13.11,435,2015-10-06,Severn Ace
9.53,435,2015-10-06,Noirs Dillon
4.8,435,2015-10-06,Besomi Lewis
9.54,435,2015-10-06,Sleek Doll
6.31,436,2015-10-06,Rathronan Dawn
15.5,436,2015-10-06,Ace Of Clubs
5.06,436,2015-10-06,Newlawn Aoife
8.0,436,2015-10-06,Tinas Western
6.31,436,2015-10-06,Unreal Deal
4.28,436,2015-10-06,Trumpers Dobby
3.0,437,2015-10-06,Genestone Lady
21.0,437,2015-10-06,Lemon Swiper
4.4,437,2015-10-06,Blackrose Coleen
6.02,437,2015-10-06,Ickle Pickle
6.8,437,2015-10-06,Barrack Bound
12.5,437,2015-10-06,Hollyhill Tiger
10.5,438,2015-10-06,Bransa Mason
5.8,438,2015-10-06,Diesel Marco
6.48,438,2015-10-06,Frosty Prince
4.2,438,2015-10-06,Comanche Creek
6.07,438,2015-10-06,Premarket Honey
5.23,438,2015-10-06,Tied Memories
6.85,439,2015-10-06,Fridays Sean
5.23,439,2015-10-06,Ellens Choice
9.68,439,2015-10-06,Killoran Rumble
5.63,439,2015-10-06,Crossfield Kath
5.01,439,2015-10-06,Bainisteoir
5.66,439,2015-10-06,Teds Prince
3.98,440,2015-10-06,Askja
6.2,440,2015-10-06,Flutterby Ernie
6.4,440,2015-10-06,Newlawn Gretta
6.0,440,2015-10-06,Uncle Eoins Star
5.2,440,2015-10-06,Corrin Brae
10.5,440,2015-10-06,Fairway Breeze
7.56,441,2015-10-06,Ultimate Bundle
3.95,441,2015-10-06,Good Swap
23.0,441,2015-10-06,Oghill Sarah
4.1,441,2015-10-06,Jakesamkate
4.79,441,2015-10-06,(Res) Glenbower Pixie
9.61,441,2015-10-06,Cavies Penny
6.8,442,2015-10-06,Tinas Elaine
6.52,442,2015-10-06,Any Number
6.2,442,2015-10-06,Lemming Suarez
6.94,442,2015-10-06,Skiproe Delight
3.9,442,2015-10-06,Volcanic Matt
7.51,442,2015-10-06,Blakefield Turbo
4.12,443,2015-10-06,Ourbettybee
3.85,443,2015-10-06,Bardarbunga
10.37,443,2015-10-06,Memory Girl
4.61,443,2015-10-06,Suirview Petal
9.01,443,2015-10-06,Westwind Lucky
17.0,443,2015-10-06,Suirview Zippy
5.18,444,2015-10-06,Boomtown Vic
10.0,444,2015-10-06,Silverview Frost
8.4,444,2015-10-06,Curryhills Max
4.1,444,2015-10-06,Watch Her Win
7.38,444,2015-10-06,Blackrose Mag
4.87,444,2015-10-06,Trapstyle Solar
23.0,445,2016-02-06,Trumpers Dobby
5.41,445,2016-02-06,Brownsbridge Gem
22.0,445,2016-02-06,Dims Champion
5.6,445,2016-02-06,Lime Flash
2.11,445,2016-02-06,Good Swap
12.5,445,2016-02-06,Unreal Deal
11.84,446,2016-02-06,Bye Bye Cuckoo
4.25,446,2016-02-06,Some Performance
4.37,446,2016-02-06,Baby Danger
14.0,446,2016-02-06,Get There Topps
12.11,446,2016-02-06,Brackenstone Lar
3.8,446,2016-02-06,Ashtina
9.84,447,2016-02-06,Lets Go Again
4.81,447,2016-02-06,Fawkham Jacq
5.46,447,2016-02-06,Cash And Go
6.75,447,2016-02-06,Diesel Marco
5.3,447,2016-02-06,Lemming Vane
5.5,447,2016-02-06,Gunger Deen
8.0,448,2016-02-06,Ickle Frank
6.6,448,2016-02-06,Odell Prince
6.8,448,2016-02-06,Mikey Junior
18.33,448,2016-02-06,Severn Itch
4.86,448,2016-02-06,Carsons Girl
2.99,448,2016-02-06,Ashburn Pink
8.2,449,2016-02-06,Reaveys Rambler
3.4,449,2016-02-06,Balistic Dinny
9.76,449,2016-02-06,Maggies Image
20.59,449,2016-02-06,Fairway Breeze
3.39,449,2016-02-06,Mullrook Lornie
9.01,449,2016-02-06,Worthy Amy
21.0,450,2016-02-06,Gentle Ryano
3.1,450,2016-02-06,Late Burst
4.6,450,2016-02-06,Deran Jet
4.7,450,2016-02-06,Blackrose Seve
9.53,450,2016-02-06,Geneva Danny
10.33,450,2016-02-06,American Beauty
5.1,451,2016-02-06,Forever Bubbles
3.67,451,2016-02-06,Malbay Roxy
19.5,451,2016-02-06,Cuando Marlene
6.4,451,2016-02-06,Moneyhill Emi
15.5,451,2016-02-06,Dog From Uncle
3.8,451,2016-02-06,Some Rock
5.2,452,2016-02-06,Farran Williams
3.77,452,2016-02-06,Lynton Mia
9.8,452,2016-02-06,Dippy Slippy
6.4,452,2016-02-06,Toosey Flash
6.8,452,2016-02-06,Zenas Crest
6.74,452,2016-02-06,Boomtown Vic
4.9,453,2016-02-06,Killahara Ruby
7.3,453,2016-02-06,Lemming Dyl
8.4,453,2016-02-06,Too Many Pints
11.11,453,2016-02-06,Fire Line
3.91,453,2016-02-06,Young Pumba
4.9,453,2016-02-06,Consequences
3.22,454,2016-02-06,Trapstyle Yam
5.1,454,2016-02-06,Rummy Duchess
18.0,454,2016-02-06,Glenbower Pixie
7.0,454,2016-02-06,Kilvane Hawk
4.52,454,2016-02-06,Blath Beag
12.85,454,2016-02-06,Freddie Flipflop
3.95,455,2016-02-06,Very Bold
6.37,455,2016-02-06,Blackrose Mable
12.0,455,2016-02-06,Wil Con Kie
14.0,455,2016-02-06,Peppy Ragnar
10.62,455,2016-02-06,Wajas Speckle
2.82,455,2016-02-06,Saint Bosco
8.11,456,2016-02-06,Swift Thruxton
8.72,456,2016-02-06,Near The Bowery
14.5,456,2016-02-06,Castlehill Dino
4.1,456,2016-02-06,Castlebride Maud
14.75,456,2016-02-06,Village Blackie
2.61,456,2016-02-06,Nippy Belle
12.5,457,2016-02-06,Express Koko
4.1,457,2016-02-06,Gloreen Penny
4.61,457,2016-02-06,Glenrock Dazl
6.6,457,2016-02-06,Watch Her Win
16.5,457,2016-02-06,Aero Bluebell
4.01,457,2016-02-06,Airmount Bride
15.0,458,2015-02-07,Calling Back
4.63,458,2015-02-07,Sharons Unique
6.6,458,2015-02-07,Trapstyle Solar
3.43,458,2015-02-07,Newlawn Mandy
8.08,458,2015-02-07,Springfield Flo
7.99,458,2015-02-07,Redstone Abi
2.82,459,2015-02-07,Swift Jag
7.2,459,2015-02-07,Winword Jacko
4.0,459,2015-02-07,Fawkham Rodney
11.5,459,2015-02-07,Made A Rick
38.02,459,2015-02-07,Stophers Dopey
6.8,459,2015-02-07,Any Number
5.02,460,2015-02-07,Liss Von
5.6,460,2015-02-07,Big Bubbles
8.12,460,2015-02-07,Mr Tayto
7.4,460,2015-02-07,Newinn Bound
5.6,460,2015-02-07,Panthers Legend
5.3,460,2015-02-07,Baran Victoria
3.61,461,2015-02-07,Glenside Faith
4.3,461,2015-02-07,Blackrose Coleen
11.0,461,2015-02-07,Yacht Spin
8.04,461,2015-02-07,Queen Cayla
8.73,461,2015-02-07,Ryves Susie
6.8,461,2015-02-07,Pennys Plate
3.67,462,2015-02-07,Cappananty Black
9.02,462,2015-02-07,Upagumtree
3.3,462,2015-02-07,Gentle Lia
9.07,462,2015-02-07,Goes Broke
6.4,462,2015-02-07,Lisnabrin
22.0,462,2015-02-07,Genestone Lass
11.0,463,2015-02-07,Balleen Sparkle
3.81,463,2015-02-07,Lissan Chubb
9.2,463,2015-02-07,Bransa Rossi
9.09,463,2015-02-07,Farran Craig
6.0,463,2015-02-07,Springwood Erica
3.75,463,2015-02-07,Inishowen Impact
8.0,464,2015-02-07,Frosty Prince
6.6,464,2015-02-07,Good Swap
5.8,464,2015-02-07,Farran Droopy
10.31,464,2015-02-07,Miss Scary
5.6,464,2015-02-07,Mindurpeesncues
3.65,464,2015-02-07,Precious Toni
5.8,465,2015-02-07,Crossfield Thor
6.79,465,2015-02-07,Never Mind Eh
9.4,465,2015-02-07,Rattling Beauty
4.49,465,2015-02-07,Newcastle Lad
4.5,465,2015-02-07,Highview Blonde
7.32,465,2015-02-07,Lucozade Danni
4.7,466,2015-02-07,Teds Prince
19.5,466,2015-02-07,Millbrook John
3.55,466,2015-02-07,Droopys San Remo
9.46,466,2015-02-07,Foxhill Black
9.62,466,2015-02-07,Glasheen Legend
3.85,466,2015-02-07,King Pat
8.7,467,2015-02-07,Alis Daytona
5.81,467,2015-02-07,Denwill Diamond
4.9,467,2015-02-07,Diesel Marco
7.59,467,2015-02-07,Royal Posh
3.6,467,2015-02-07,Maggies Image
12.0,467,2015-02-07,Blackrose Ron
8.0,468,2015-03-07,Airforce Rick
4.9,468,2015-03-07,Wajas Speckle
5.27,468,2015-03-07,Ashburn Pink
4.6,468,2015-03-07,Crickleowl Cosmo
21.0,468,2015-03-07,Fairest Belle
4.5,468,2015-03-07,Gunner George
5.69,469,2015-03-07,Gentle Sadie
6.4,469,2015-03-07,Miss Spectacular
4.26,469,2015-03-07,Premarket Honey (RES)
6.96,469,2015-03-07,Queen Cayla
6.49,469,2015-03-07,Newlawn Maestro
11.0,469,2015-03-07,Fawkham Boycie
4.5,470,2015-03-07,Gentle Maeve
6.73,470,2015-03-07,Teds Prince
4.48,470,2015-03-07,Mr Tayto
5.1,470,2015-03-07,Trumpers Gemma
11.0,470,2015-03-07,Bailephoil Lass
10.5,470,2015-03-07,Excel Growler
7.0,471,2015-03-07,Tonetta Form
7.8,471,2015-03-07,Cappananty Black
10.0,471,2015-03-07,Bransa Rossi
2.95,471,2015-03-07,Frosty Prince
10.44,471,2015-03-07,Lordsbury Zeus
4.71,471,2015-03-07,Genestone Lass
4.9,472,2015-03-07,Blue Bubba
6.8,472,2015-03-07,Malbay Tulisa
6.2,472,2015-03-07,Yacht Zilla
3.35,472,2015-03-07,Precious Toni
16.0,472,2015-03-07,Lisnabrin
9.2,472,2015-03-07,Push Push Pixie
3.64,473,2015-03-07,Diesel Marco
8.35,473,2015-03-07,Good Snapper
5.9,473,2015-03-07,Miss Scary
9.15,473,2015-03-07,Wessie Beauty
12.0,473,2015-03-07,Ballyglen King
3.82,473,2015-03-07,Gentle Lia
5.33,474,2015-03-07,Airforce Pacific
4.8,474,2015-03-07,Loyal Woman
5.1,474,2015-03-07,Village Blackie
13.99,474,2015-03-07,Cavies Penny
6.0,474,2015-03-07,Big Bubbles
6.4,474,2015-03-07,Yacht Spirit
4.03,475,2015-03-07,Glenside Faith
5.49,475,2015-03-07,Trapstyle Solar
9.4,475,2015-03-07,Jet Stream Rose
9.0,475,2015-03-07,Miss Glamorous
17.89,475,2015-03-07,Scarriff Bound
3.44,475,2015-03-07,Ryves Susie
12.5,476,2015-03-07,Toystory Star
9.4,476,2015-03-07,Glenside Sky
2.72,476,2015-03-07,Sunhill Nev
17.5,476,2015-03-07,Aoifes Magpie
7.4,476,2015-03-07,Tiermana Express
4.1,476,2015-03-07,Catunda Dubh
4.1,477,2015-03-07,Tinas Jill
17.5,477,2015-03-07,Dodgy Cash
4.27,477,2015-03-07,Boots Of Pride
4.52,477,2015-03-07,Get On Coco
6.0,477,2015-03-07,Clanard Turbo
11.0,477,2015-03-07,Balleen Sparkle
5.6,478,2015-03-07,Monmore Diamond
15.0,478,2015-03-07,Whitby Boy
4.8,478,2015-03-07,Springwood Erica
18.0,478,2015-03-07,Clongeel Sword
2.57,478,2015-03-07,Suncroft Norma
8.6,478,2015-03-07,Dangeray Polo
16.5,479,2015-03-07,Oisins Poppy
13.0,479,2015-03-07,Rileys Baby
8.02,479,2015-03-07,Killieford Thorn
3.55,479,2015-03-07,Farran Bartoli
10.73,479,2015-03-07,Cake Angel
2.88,479,2015-03-07,Newinn Bound
4.6,480,2015-03-07,Nunhead George
5.96,480,2015-03-07,Mullrook Dabhoyo
8.56,480,2015-03-07,Brick Mansions
3.85,480,2015-03-07,King Pat
9.25,480,2015-03-07,Rising Bullet
7.6,480,2015-03-07,Severly Damaged
14.5,481,2015-03-07,Allihies Bridie
3.91,481,2015-03-07,Quivers Dino
5.8,481,2015-03-07,Farran Williams
9.23,481,2015-03-07,Fire Line
10.0,481,2015-03-07,Panthers Legend
3.52,481,2015-03-07,Ellens Choice
8.6,482,2015-03-07,Aero Goytee
9.17,482,2015-03-07,Off Topic
3.44,482,2015-03-07,Silverview Hard
3.8,482,2015-03-07,Monroe Henry
14.7,482,2015-03-07,Knockane Tiger
6.73,482,2015-03-07,Galtee Mark
3.35,483,2015-03-07,Lisdrum Paul
14.0,483,2015-03-07,Yacht Spin
15.0,483,2015-03-07,Sporting Dynamo
4.55,483,2015-03-07,Glasheen Legend
7.59,483,2015-03-07,Twist The Lot
4.5,483,2015-03-07,Timber Sea
7.8,484,2015-03-07,Gizmo Bluebell
7.72,484,2015-03-07,Bobbys Blue
8.6,484,2015-03-07,Newcastle Lad
5.2,484,2015-03-07,Stepit Up Louie
6.0,484,2015-03-07,Highview Blonde
3.97,484,2015-03-07,Clongeel Bud
8.4,485,2015-03-07,Morrisa
5.5,485,2015-03-07,Slowlane Harry
15.0,485,2015-03-07,Tinas Junior
2.58,485,2015-03-07,Jar Of Ale
8.0,485,2015-03-07,Express Koko
8.4,485,2015-03-07,Dark Shades
8.77,486,2015-04-07,Glenside Sky
8.6,486,2015-04-07,Brick Mansions
3.0,486,2015-04-07,Ellens Choice
11.23,486,2015-04-07,Liss Von
8.69,486,2015-04-07,Knockmoy Jack
4.38,486,2015-04-07,Gortvarra
4.08,487,2015-04-07,Newdown King
11.62,487,2015-04-07,Gentle Hannah
3.94,487,2015-04-07,Swords Brett
7.71,487,2015-04-07,Snowdon Legend
11.59,487,2015-04-07,Ferndale Bunny
3.82,487,2015-04-07,Lucozade Danni
6.2,488,2015-04-07,King Pat
10.5,488,2015-04-07,Droopys San Remo
4.55,488,2015-04-07,Luminous Banner
2.76,488,2015-04-07,Quivers Dino
20.57,488,2015-04-07,Trumpers Gemma
7.63,488,2015-04-07,Hello Navigator
16.0,489,2015-04-07,Gentle Lia
4.81,489,2015-04-07,Tiermana Express
10.5,489,2015-04-07,Farran Williams
3.49,489,2015-04-07,Goldmine Maestro
3.87,489,2015-04-07,Cyclers Lee
9.2,489,2015-04-07,Rathbeg Belle
5.0,490,2015-04-07,Teds Prince
11.0,490,2015-04-07,Severly Damaged
4.96,490,2015-04-07,Clonavaddy Dream
7.43,490,2015-04-07,Swift Jag
4.0,490,2015-04-07,Fire Line
8.63,490,2015-04-07,Skyward Paddy
15.89,491,2015-04-07,Hollyhill Tiger
3.83,491,2015-04-07,Spinalong
6.75,491,2015-04-07,Whitby Boy
3.4,491,2015-04-07,Blakefield Turbo
9.98,491,2015-04-07,Mercury Donna
7.4,491,2015-04-07,Rock Fantasy
3.8,492,2015-04-07,Copper Fells
5.2,492,2015-04-07,Denwill Diamond
5.9,492,2015-04-07,Darkcat Vadar
7.85,492,2015-04-07,Talavara Tango
18.5,492,2015-04-07,Cavies Penny
5.1,492,2015-04-07,Newlawn Gretta
7.4,493,2015-04-07,Compass Pixie
6.93,493,2015-04-07,Farran Craig
6.58,493,2015-04-07,Inishowen Impact
3.97,493,2015-04-07,Andys Blobabob
6.92,493,2015-04-07,Move My Friend
4.98,493,2015-04-07,Abbeys Sandy
9.7,494,2015-04-07,Chadwell Cool
6.22,494,2015-04-07,Timber Song
7.4,494,2015-04-07,Lordsbury Hestia
3.41,494,2015-04-07,Jet Stream Rose
8.25,494,2015-04-07,Cashen Mischief
5.2,494,2015-04-07,Lahana Golden
7.4,495,2015-04-07,Hollyoak Pedro
7.2,495,2015-04-07,Poised Success
3.7,495,2015-04-07,Urney Oddball
8.66,495,2015-04-07,Loud Voice
3.33,495,2015-04-07,Bailephoil Lass
20.0,495,2015-04-07,Calling Back
5.99,496,2015-05-07,Clanard Turbo
4.8,496,2015-05-07,Knocknaboul Mary
5.85,496,2015-05-07,Lordsbury Hestia
6.0,496,2015-05-07,Cashen Mischief
6.06,496,2015-05-07,Compass Pixie
7.6,496,2015-05-07,Severn Ace
